   5.240   0.462    0.1122E+00    0.1666E+00    0.1401E+00    0.7265E+03
   5.260   0.463    0.1108E+00    0.1670E+00    0.1406E+00    0.7265E+03
   5.280   0.464    0.1094E+00    0.1674E+00    0.1410E+00    0.7265E+03
   5.300   0.465    0.1080E+00    0.1677E+00    0.1415E+00    0.7265E+03
   5.320   0.466    0.1066E+00    0.1681E+00    0.1420E+00    0.7265E+03
   5.340   0.467    0.1052E+00    0.1685E+00    0.1425E+00    0.7265E+03
   5.360   0.467    0.1039E+00    0.1689E+00    0.1430E+00    0.7265E+03
   5.380   0.468    0.1025E+00    0.1693E+00    0.1434E+00    0.7265E+03
   5.400   0.469    0.1011E+00    0.1696E+00    0.1439E+00    0.7265E+03
   5.420   0.470    0.9968E-01    0.1700E+00    0.1444E+00    0.7265E+03
   5.440   0.471    0.9830E-01    0.1704E+00    0.1448E+00    0.7265E+03
   5.460   0.472    0.9691E-01    0.1707E+00    0.1453E+00    0.7265E+03
   5.480   0.472    0.9552E-01    0.1711E+00    0.1458E+00    0.7265E+03
   5.500   0.473    0.9413E-01    0.1715E+00    0.1462E+00    0.7265E+03
   5.520   0.474    0.9275E-01    0.1718E+00    0.1467E+00    0.7265E+03
   5.540   0.475    0.9136E-01    0.1722E+00    0.1471E+00    0.7265E+03
   5.560   0.476    0.8997E-01    0.1725E+00    0.1476E+00    0.7265E+03
   5.580   0.476    0.8859E-01    0.1729E+00    0.1480E+00    0.7265E+03
   5.600   0.477    0.8721E-01    0.1732E+00    0.1485E+00    0.7265E+03
   5.620   0.478    0.8583E-01    0.1736E+00    0.1489E+00    0.7265E+03
   5.640   0.479    0.8444E-01    0.1739E+00    0.1494E+00    0.7265E+03
   5.660   0.480    0.8306E-01    0.1743E+00    0.1498E+00    0.7265E+03
