   3.240    0.2186E-01    0.2464E-01    0.2217E-01   -0.7173E-01    0.4598E-01    0.2135E-01   -0.1457E-02   -0.3919E-02
   3.260    0.2157E-01    0.2435E-01    0.2190E-01   -0.7119E-01    0.4558E-01    0.2123E-01   -0.1451E-02   -0.3905E-02
   3.280    0.2129E-01    0.2408E-01    0.2163E-01   -0.7065E-01    0.4519E-01    0.2111E-01   -0.1444E-02   -0.3890E-02
   3.300    0.2100E-01    0.2380E-01    0.2136E-01   -0.7011E-01    0.4479E-01    0.2100E-01   -0.1438E-02   -0.3876E-02
   3.320    0.2072E-01    0.2352E-01    0.2109E-01   -0.6958E-01    0.4441E-01    0.2088E-01   -0.1433E-02   -0.3862E-02
   3.340    0.2045E-01    0.2325E-01    0.2083E-01   -0.6906E-01    0.4402E-01    0.2077E-01   -0.1427E-02   -0.3848E-02
   3.360    0.2017E-01    0.2298E-01    0.2057E-01   -0.6854E-01    0.4364E-01    0.2066E-01   -0.1422E-02   -0.3834E-02
   3.380    0.1990E-01    0.2271E-01    0.2031E-01   -0.6803E-01    0.4326E-01    0.2055E-01   -0.1416E-02   -0.3820E-02
   3.400    0.1964E-01    0.2245E-01    0.2005E-01   -0.6752E-01    0.4288E-01    0.2044E-01   -0.1411E-02   -0.3807E-02
   3.420    0.1937E-01    0.2218E-01    0.1980E-01   -0.6701E-01    0.4251E-01    0.2033E-01   -0.1407E-02   -0.3793E-02
   3.440    0.1911E-01    0.2192E-01    0.1955E-01   -0.6651E-01    0.4214E-01    0.2022E-01   -0.1402E-02   -0.3779E-02
   3.460    0.1885E-01    0.2166E-01    0.1930E-01   -0.6601E-01    0.4178E-01    0.2011E-01   -0.1397E-02   -0.3765E-02
   3.480    0.1859E-01    0.2141E-01    0.1905E-01   -0.6552E-01    0.4142E-01    0.2001E-01   -0.1393E-02   -0.3752E-02
   3.500    0.1833E-01    0.2115E-01    0.1880E-01   -0.6504E-01    0.4106E-01    0.1990E-01   -0.1389E-02   -0.3738E-02
   3.520    0.1808E-01    0.2090E-01    0.1856E-01   -0.6455E-01    0.4070E-01    0.1980E-01   -0.1384E-02   -0.3724E-02
   3.540    0.1783E-01    0.2065E-01    0.1832E-01   -0.6407E-01    0.4035E-01    0.1970E-01   -0.1380E-02   -0.3711E-02
   3.560    0.1758E-01    0.2040E-01    0.1808E-01   -0.6360E-01    0.4000E-01    0.1960E-01   -0.1376E-02   -0.3697E-02
   3.580    0.1734E-01    0.2015E-01    0.1784E-01   -0.6313E-01    0.3965E-01    0.1950E-01   -0.1372E-02   -0.3683E-02
   3.600    0.1709E-01    0.1991E-01    0.1761E-01   -0.6266E-01    0.3931E-01    0.1940E-01   -0.1368E-02   -0.3669E-02
   3.620    0.1685E-01    0.1967E-01    0.1738E-01   -0.6220E-01    0.3897E-01    0.1930E-01   -0.1364E-02   -0.3655E-02
   3.640    0.1661E-01    0.1943E-01    0.1715E-01   -0.6174E-01    0.3863E-01    0.1920E-01   -0.1361E-02   -0.3641E-02
   3.660    0.1638E-01    0.1919E-01    0.1692E-01   -0.6129E-01    0.3829E-01    0.1910E-01   -0.1357E-02   -0.3628E-02
   3.680    0.1615E-01    0.1895E-01    0.1669E-01   -0.6084E-01    0.3796E-01    0.1901E-01   -0.1353E-02   -0.3614E-02
   3.700    0.1591E-01    0.1872E-01    0.1647E-01   -0.6039E-01    0.3763E-01    0.1891E-01   -0.1350E-02   -0.3599E-02
   3.720    0.1569E-01    0.1849E-01    0.1625E-01   -0.5995E-01    0.3731E-01    0.1882E-01   -0.1346E-02   -0.3585E-02
   3.740    0.1546E-01    0.1826E-01    0.1603E-01   -0.5951E-01    0.3698E-01    0.1872E-01   -0.1342E-02   -0.3571E-02
   3.760    0.1524E-01    0.1803E-01    0.1581E-01   -0.5907E-01    0.3666E-01    0.1863E-01   -0.1339E-02   -0.3557E-02
   3.780    0.1501E-01    0.1780E-01    0.1560E-01   -0.5864E-01    0.3634E-01    0.1854E-01   -0.1335E-02   -0.3542E-02
   3.800    0.1480E-01    0.1758E-01    0.1538E-01   -0.5821E-01    0.3603E-01    0.1845E-01   -0.1332E-02   -0.3528E-02
   3.820    0.1458E-01    0.1736E-01    0.1517E-01   -0.5778E-01    0.3572E-01    0.1836E-01   -0.1328E-02   -0.3513E-02
   3.840    0.1436E-01    0.1714E-01    0.1496E-01   -0.5736E-01    0.3541E-01    0.1827E-01   -0.1324E-02   -0.3499E-02
